"year","reefName","cotsPerTow","softCorCov","hardCorCov","source","bleachPercent","bleachSeverity","sourceBoth","controlled","x","y"
1997,"Horseshoe Reef (No 1) (22-104a)",4.91358024691358,NaN,28.1728395061728,"AIMS",NaN,NaN,FALSE,FALSE,152.58039856,-22.04248619
1997,"Hyde Reef (19-207)",0,NaN,23.25,"AIMS",NaN,NaN,FALSE,FALSE,150.08551025,-19.75622559
1997,"Irene Reef (15-084)",0.0377358490566038,NaN,19.6981132075472,"AIMS",NaN,NaN,FALSE,FALSE,145.71505737,-15.64757061
1997,"John Brewer Reef (18-075)",0.0253164556962025,NaN,22.9367088607595,"AIMS",NaN,NaN,FALSE,FALSE,147.05296326,-18.63109779
1997,"Lady Musgrave Reef (23-082a)",0,NaN,37.2826086956522,"AIMS",NaN,NaN,FALSE,FALSE,152.38720703,-23.90178299
1997,"Langford-Bird Reef (20-019)",0,NaN,12.3333333333333,"AIMS",NaN,NaN,FALSE,FALSE,148.87759399,-20.0883007
1997,"Lena Reef (15-085)",0,NaN,16.75,"AIMS",NaN,NaN,FALSE,FALSE,145.80799866,-15.64650345
1997,"Linnet Reef (14-126)",0.594594594594595,NaN,28.1351351351351,"AIMS",NaN,NaN,FALSE,FALSE,145.34443665,-14.78665161
1997,"Lizard Island Reef (North West) (14-116a)",1.92045454545455,NaN,5.625,"AIMS",NaN,NaN,FALSE,FALSE,145.44694519,-14.65856457
1997,"Low Islands Reef (16-028)",0,NaN,30.5,"AIMS",NaN,NaN,FALSE,FALSE,145.56443787,-16.38615227
1997,"MacGillivray Reef (14-114)",0.4,NaN,16.3333333333333,"AIMS",NaN,NaN,FALSE,FALSE,145.49102783,-14.6519022
1997,"Mackay Reefs (15-024)",1.56666666666667,NaN,8.75,"AIMS",NaN,NaN,FALSE,FALSE,145.57130432,-15.13893986
1997,"Martin Reef (14-123)",0.428571428571429,NaN,20.4047619047619,"AIMS",NaN,NaN,FALSE,FALSE,145.35552979,-14.76314163
1997,"Michaelmas Reef (16-060)",0.019047619047619,NaN,16.2,"AIMS",NaN,NaN,FALSE,FALSE,146.01898193,-16.5817585
1997,"Moore Reef (16-071)",0,NaN,18.1567164179104,"AIMS",NaN,NaN,FALSE,FALSE,146.21296692,-16.87431526
1997,"Myrmidon Reef (18-034)",0,NaN,20.5609756097561,"AIMS",NaN,NaN,FALSE,FALSE,147.38424683,-18.26569939
1997,"No Name Reef (14-139)",0,NaN,27.3684210526316,"AIMS",NaN,NaN,FALSE,FALSE,145.64628601,-14.64376545
1997,"North Direction Reef (14-143)",0.166666666666667,NaN,16.0555555555556,"AIMS",NaN,NaN,FALSE,FALSE,145.51068115,-14.74591541
1997,"One Tree Island Reef (23-055a)",0,NaN,37.4677419354839,"AIMS",NaN,NaN,FALSE,FALSE,152.06114197,-23.4956665
1997,"Opal Reef (16-025)",0.0120481927710843,NaN,30.3975903614458,"AIMS",NaN,NaN,FALSE,FALSE,145.8896637,-16.22089005
1997,"Outlier Reef (19-120)",0,NaN,24.3260869565217,"AIMS",NaN,NaN,FALSE,FALSE,149.35287476,-19.54730606
1997,"Packer Reefs (20-145)",0,NaN,39.71875,"AIMS",NaN,NaN,FALSE,FALSE,150.20411682,-20.47503471
1997,"Pelican Island Reef (13-107)",0,NaN,23.9864864864865,"AIMS",NaN,NaN,FALSE,FALSE,143.84161377,-13.91487694
1997,"Pickersgill Reef (15-093)",0.116883116883117,NaN,26.3896103896104,"AIMS",NaN,NaN,FALSE,FALSE,145.57443237,-15.87277699
1997,"Plaster Reef (19-147)",0,NaN,29.5375,"AIMS",NaN,NaN,FALSE,FALSE,149.66975403,-19.62962532
1997,"Rebe Reef (19-209)",0,NaN,15.2096774193548,"AIMS",NaN,NaN,FALSE,FALSE,150.15289307,-19.79887581
1997,"Rib Reef (18-032)",0.024390243902439,NaN,35.5609756097561,"AIMS",NaN,NaN,FALSE,FALSE,146.8711853,-18.48267555
1997,"Ribbon No 1 Reef (15-080)",0,NaN,25.4838709677419,"AIMS",NaN,NaN,FALSE,FALSE,145.80508423,-15.60583305
1997,"Ribbon No 3 Reef (15-050)",0,NaN,19.6833333333333,"AIMS",NaN,NaN,FALSE,FALSE,145.80554199,-15.48834705
1997,"Rodda Reef (13-127)",0,NaN,30.3857142857143,"AIMS",NaN,NaN,FALSE,FALSE,144.35662842,-13.92119122
1997,"Shell Reef (19-028)",0.0416666666666667,NaN,18.9791666666667,"AIMS",NaN,NaN,FALSE,FALSE,148.18159485,-19.05929375
1997,"Showers Reef (19-076)",0,NaN,18.7019230769231,"AIMS",NaN,NaN,FALSE,FALSE,148.89859009,-19.49141884
1997,"Shrimp Reef (18-118)",0,NaN,22.1538461538462,"AIMS",NaN,NaN,FALSE,FALSE,148.05303955,-18.96915054
1997,"Slate Reef (19-159)",0,NaN,30.3,"AIMS",NaN,NaN,FALSE,FALSE,149.92649841,-19.66704559
1997,"St Crispin Reef (16-019)",0,NaN,19.8315789473684,"AIMS",NaN,NaN,FALSE,FALSE,145.83328247,-16.10412598
1997,"Stapleton Reef (14-054)",0,NaN,8.85526315789474,"AIMS",NaN,NaN,FALSE,FALSE,144.85919189,-14.32140255
1997,"Startle Reefs (15-028)",0.375,NaN,6.359375,"AIMS",NaN,NaN,FALSE,FALSE,145.55651855,-15.20737457
1997,"Swinger Reef (15-030)",0.466666666666667,NaN,17.8333333333333,"AIMS",NaN,NaN,FALSE,FALSE,145.53718567,-15.24224567
1997,"Switzer Reef (14-061)",0,NaN,15.6666666666667,"AIMS",NaN,NaN,FALSE,FALSE,144.75698853,-14.36003113
1997,"Thetford Reef (16-068)",0.135135135135135,NaN,26.6756756756757,"AIMS",NaN,NaN,FALSE,FALSE,146.18086243,-16.80299377
1997,"Turner Reef (21-562)",0,NaN,41.1428571428571,"AIMS",NaN,NaN,FALSE,FALSE,152.5587616,-21.71955299
1997,"U/N Reef (13-124)",0.0833333333333333,NaN,14.4583333333333,"AIMS",NaN,NaN,FALSE,FALSE,144.07878113,-13.85309219
1997,"U/N Reef (14-056)",0.0227272727272727,NaN,6.52272727272727,"AIMS",NaN,NaN,FALSE,FALSE,144.95561218,-14.32808208
1997,"U/N Reef (14-075)",0,NaN,22.9821428571429,"AIMS",NaN,NaN,FALSE,FALSE,145.16496277,-14.28916931
1997,"U/N Reef (15-077)",0.105263157894737,NaN,16.2894736842105,"AIMS",NaN,NaN,FALSE,FALSE,145.64950562,-15.55839443
1997,"U/N Reef (18-023)",0,NaN,42.2105263157895,"AIMS",NaN,NaN,FALSE,FALSE,146.96673584,-18.13350868
1997,"U/N Reef (19-131a)",0,NaN,14.4622641509434,"AIMS",NaN,NaN,FALSE,FALSE,149.36825562,-19.76073265
1997,"U/N Reef (19-138)",0,NaN,15.5,"AIMS",NaN,NaN,FALSE,FALSE,149.42539978,-19.80061722
1997,"U/N Reef (20-104)",0,NaN,12.54,"AIMS",NaN,NaN,FALSE,FALSE,149.68804932,-20.03160477
1997,"U/N Reef (21-529)",0,NaN,27.3625,"AIMS",NaN,NaN,FALSE,FALSE,152.17295837,-21.8669281
1997,"U/N Reef (22-088a)",0,NaN,22.885,"AIMS",NaN,NaN,FALSE,FALSE,152.15774536,-22.02577591
1997,"Wardle Reef (17-032)",0.0147058823529412,NaN,26.5294117647059,"AIMS",NaN,NaN,FALSE,FALSE,146.55096436,-17.42048264
1997,"Wreck Island Reef (23-051)",0,NaN,34.6470588235294,"AIMS",NaN,NaN,FALSE,FALSE,151.96539307,-23.33036804
1997,"Yonge Reef (14-138)",0,NaN,30.8571428571429,"AIMS",NaN,NaN,FALSE,FALSE,145.62347412,-14.59968185
1998,"Agincourt Reefs (No 1) (15-099c)",0,NaN,23.546875,"AIMS",NaN,NaN,FALSE,FALSE,145.86737061,-16.05204773
1998,"Ashmore Banks (No 1) (11-237a)",0,NaN,45.5909090909091,"AIMS",NaN,NaN,FALSE,FALSE,143.62936401,-11.88521671
1998,"Ashmore Banks (No 2) (11-237b)",0,NaN,37.7083333333333,"AIMS",NaN,NaN,FALSE,FALSE,143.70982361,-11.88003635
1998,"Ashmore Banks (No 3) (11-237c)",0,NaN,41.25,"AIMS",NaN,NaN,FALSE,FALSE,143.68823242,-11.92658424
1998,"Ben Reef (20-113)",0,NaN,37.1333333333333,"AIMS",NaN,NaN,FALSE,FALSE,150.32034302,-20.0068779
1998,"Bird Islands Reef (North) (11-167)",0,NaN,45.8095238095238,"AIMS",NaN,NaN,FALSE,FALSE,143.08876038,-11.77057457
1998,"Border Island Reef (No 1) (20-067a)",0,NaN,15.7830188679245,"AIMS",NaN,NaN,FALSE,FALSE,149.02896118,-20.16838264
1998,"Boulder Reef (15-012)",1.48148148148148,NaN,23,"AIMS",NaN,NaN,FALSE,FALSE,145.43144226,-15.41388798
1998,"Bowden Reef (19-019)",0,NaN,21.031746031746,"AIMS",NaN,NaN,FALSE,FALSE,147.92767334,-19.03274727
1998,"Briggs Reef (No 1) (20-299d)",0.125,NaN,45.5625,"AIMS",NaN,NaN,FALSE,FALSE,150.45161438,-20.68408012
1998,"Broomfield Reef (23-048)",0,NaN,37.4081632653061,"AIMS",NaN,NaN,FALSE,FALSE,151.94029236,-23.26951599
1998,"Carter Reef (14-137)",0,NaN,30.3928571428571,"AIMS",NaN,NaN,FALSE,FALSE,145.58898926,-14.54767418
1998,"Chicken Reef (18-086)",0,NaN,25.945652173913,"AIMS",NaN,NaN,FALSE,FALSE,147.71723938,-18.64651299
1998,"Chinaman Reef (22-102)",0.464285714285714,NaN,37.125,"AIMS",NaN,NaN,FALSE,FALSE,152.65826416,-22.0051918
1998,"Credlin Reefs (East) (20-287)",0.0701754385964912,NaN,35.1842105263158,"AIMS",NaN,NaN,FALSE,FALSE,149.95120239,-20.54021454
1998,"Davies Reef (18-096)",0.121951219512195,NaN,33.4390243902439,"AIMS",NaN,NaN,FALSE,FALSE,147.64483643,-18.8224926
1998,"Dip Reef (18-039)",0,NaN,20.0555555555556,"AIMS",NaN,NaN,FALSE,FALSE,147.44873047,-18.41375351
1998,"East Cay Reef (21-305)",0.0172413793103448,NaN,21.4051724137931,"AIMS",NaN,NaN,FALSE,FALSE,152.56459045,-21.48348045
1998,"Egret Reef (15-013)",2.02040816326531,NaN,19.3265306122449,"AIMS",NaN,NaN,FALSE,FALSE,145.41749573,-15.47411537
1998,"Elizabeth Reef (19-082)",0,NaN,28.1891891891892,"AIMS",NaN,NaN,FALSE,FALSE,149.04302979,-19.32583809
1998,"Euston Reef (16-063)",0.0625,NaN,21.75,"AIMS",NaN,NaN,FALSE,FALSE,146.25227356,-16.68704605
1998,"Evening Reef (15-095)",0.181818181818182,NaN,20.0909090909091,"AIMS",NaN,NaN,FALSE,FALSE,145.65682983,-15.90518665
1998,"Faith Reef (19-044)",0.03125,NaN,23.78125,"AIMS",NaN,NaN,FALSE,FALSE,148.349823,-19.27865601
1998,"Fantome (Eumilli) Island Reef (18-053)",0,NaN,23.6349206349206,"AIMS",NaN,NaN,FALSE,FALSE,146.51159668,-18.67670441
1998,"Feather Reef (17-034)",0.0212765957446809,NaN,17.0106382978723,"AIMS",NaN,NaN,FALSE,FALSE,146.37722778,-17.5328598
1998,"Fitzroy Island Reef (No 1) (16-054a)",0.0277777777777778,NaN,27.7638888888889,"AIMS",NaN,NaN,FALSE,FALSE,145.99356079,-16.92498398
1998,"Flynn Reef (16-065)",0,NaN,23.8809523809524,"AIMS",NaN,NaN,FALSE,FALSE,146.27462769,-16.72874832
1998,"Gannett Cay Reef (21-556)",1.27272727272727,NaN,16.8409090909091,"AIMS",NaN,NaN,FALSE,FALSE,152.47738647,-21.98163605
1998,"Green Island Reef (16-049)",0.102040816326531,NaN,4.90816326530612,"AIMS",NaN,NaN,FALSE,FALSE,145.99865723,-16.76707268
1998,"Hardy Reef (19-135)",0,NaN,27.5766129032258,"AIMS",NaN,NaN,FALSE,FALSE,149.23330688,-19.76042366
1998,"Hastings Reef (16-057)",0,NaN,10.7155172413793,"AIMS",NaN,NaN,FALSE,FALSE,146.00813293,-16.51843643
1998,"Havannah Reef (18-065)",0,NaN,13.6666666666667,"AIMS",NaN,NaN,FALSE,FALSE,146.53756714,-18.84302711
1998,"Hayman Island Reef (20-014)",0,NaN,17.4677419354839,"AIMS",NaN,NaN,FALSE,FALSE,148.89082336,-20.06110573
1998,"Helsdon Reef (14-135)",0.368421052631579,NaN,11.0263157894737,"AIMS",NaN,NaN,FALSE,FALSE,145.48800659,-14.93945408
1998,"Holbourne Island Reef (No 1) (19-103a)",0,NaN,4.52380952380952,"AIMS",NaN,NaN,FALSE,FALSE,148.35734558,-19.72500038
1998,"Horseshoe Reef (No 1) (22-104a)",1.2625,NaN,20.5875,"AIMS",NaN,NaN,FALSE,FALSE,152.58039856,-22.04248619
1998,"Houghton Reef (14-094)",0,NaN,25.8478260869565,"AIMS",NaN,NaN,FALSE,FALSE,144.97320557,-14.52409172
1998,"Hutchison Reef (17-043c)",0,NaN,28.1428571428571,"AIMS",NaN,NaN,FALSE,FALSE,146.16906738,-17.67407036
1998,"Hyde Reef (19-207)",0,NaN,30.6595744680851,"AIMS",NaN,NaN,FALSE,FALSE,150.08551025,-19.75622559
1998,"Jacqueline Reef (19-061)",0.0338983050847458,NaN,20.8813559322034,"AIMS",NaN,NaN,FALSE,FALSE,148.90376282,-19.21391678
1998,"Jessie-Kent Reef (17-043a)",0,NaN,21.7142857142857,"AIMS",NaN,NaN,FALSE,FALSE,146.17663574,-17.67463112
1998,"John Brewer Reef (18-075)",0,NaN,30.0466666666667,"AIMS",NaN,NaN,FALSE,FALSE,147.05296326,-18.63109779
1998,"Kay Reef (12-010)",0,NaN,34.6833333333333,"AIMS",NaN,NaN,FALSE,FALSE,143.28630066,-12.23149204
1998,"Lady Musgrave Reef (23-082a)",0,NaN,46.2619047619048,"AIMS",NaN,NaN,FALSE,FALSE,152.38720703,-23.90178299
1998,"Lagoon Reef (12-061)",0.0153846153846154,NaN,34.9461538461538,"AIMS",NaN,NaN,FALSE,FALSE,143.75706482,-12.38443565
1998,"Linnet Reef (14-126)",0.264705882352941,NaN,34.4705882352941,"AIMS",NaN,NaN,FALSE,FALSE,145.34443665,-14.78665161
1998,"Lizard Island Reef (North West) (14-116a)",0.0512820512820513,NaN,9.53846153846154,"AIMS",NaN,NaN,FALSE,FALSE,145.44694519,-14.65856457
1998,"Log Reef (South) (12-107)",0,NaN,37.5103092783505,"AIMS",NaN,NaN,FALSE,FALSE,143.84440613,-12.68454933
1998,"Low Islands Reef (16-028)",0.0967741935483871,NaN,37.8225806451613,"AIMS",NaN,NaN,FALSE,FALSE,145.56443787,-16.38615227
1998,"MacGillivray Reef (14-114)",0,NaN,31.8,"AIMS",NaN,NaN,FALSE,FALSE,145.49102783,-14.6519022
1998,"Mackay Reef (16-015)",0.5,NaN,27.4791666666667,"AIMS",NaN,NaN,FALSE,FALSE,145.64700317,-16.04948044
1998,"Martin Reef (14-123)",0.462962962962963,NaN,25.8148148148148,"AIMS",NaN,NaN,FALSE,FALSE,145.35552979,-14.76314163
1998,"Michaelmas Reef (16-060)",0.078125,NaN,8.25390625,"AIMS",NaN,NaN,FALSE,FALSE,146.01898193,-16.5817585
1998,"Middle Banks (11-222a)",0,NaN,65.8181818181818,"AIMS",NaN,NaN,FALSE,FALSE,143.50505066,-11.76433372
1998,"Myrmidon Reef (18-034)",0.0217391304347826,NaN,31.3695652173913,"AIMS",NaN,NaN,FALSE,FALSE,147.38424683,-18.26569939
1998,"No Name Reef (14-139)",0,NaN,40.8898305084746,"AIMS",NaN,NaN,FALSE,FALSE,145.64628601,-14.64376545
1998,"Noggin Reef (17-008)",0.142857142857143,NaN,17.8809523809524,"AIMS",NaN,NaN,FALSE,FALSE,146.46858215,-17.12631226
1998,"Norman Reef (16-030)",0,NaN,32.7241379310345,"AIMS",NaN,NaN,FALSE,FALSE,145.99674988,-16.42810822
1998,"North Direction Reef (14-143)",0,NaN,27.1666666666667,"AIMS",NaN,NaN,FALSE,FALSE,145.51068115,-14.74591541
1998,"Nymph Reef (14-115)",0.80952380952381,NaN,40.3095238095238,"AIMS",NaN,NaN,FALSE,FALSE,145.25215149,-14.65499687
1998,"One Tree Island Reef (23-055a)",0,NaN,44.6923076923077,"AIMS",NaN,NaN,FALSE,FALSE,152.06114197,-23.4956665
1998,"Opal Reef (16-025)",0,NaN,18.6617647058824,"AIMS",NaN,NaN,FALSE,FALSE,145.8896637,-16.22089005
1998,"Pearson Reef (11-211)",0,NaN,25.5,"AIMS",NaN,NaN,FALSE,FALSE,143.71586609,-11.56678677
1998,"Pickersgill Reef (15-093)",0.310810810810811,NaN,17.5878378378378,"AIMS",NaN,NaN,FALSE,FALSE,145.57443237,-15.87277699
1998,"Potter Reef (No 1) (17-059a)",0.0568181818181818,NaN,26.7215909090909,"AIMS",NaN,NaN,FALSE,FALSE,146.54440308,-17.69752693
1998,"Quoin Reef (12-027)",0,NaN,8.35714285714286,"AIMS",NaN,NaN,FALSE,FALSE,143.49861145,-12.4230938
1998,"Rachel Carson Reef (15-092)",0,NaN,31.6315789473684,"AIMS",NaN,NaN,FALSE,FALSE,145.81944275,-15.82970524
1998,"Raine Reef (11-243)",0,NaN,44.75,"AIMS",NaN,NaN,FALSE,FALSE,144.0443573,-11.59504986
1998,"Rebe Reef (19-209)",0,NaN,24.5147058823529,"AIMS",NaN,NaN,FALSE,FALSE,150.15289307,-19.79887581
1998,"Rib Reef (18-032)",0,NaN,39.3611111111111,"AIMS",NaN,NaN,FALSE,FALSE,146.8711853,-18.48267555
1998,"Ribbon No 9 Reef (14-154)",0,NaN,25.5958904109589,"AIMS",NaN,NaN,FALSE,FALSE,145.70335388,-14.99295044
1998,"Rodda Reef (13-127)",0,NaN,39.05,"AIMS",NaN,NaN,FALSE,FALSE,144.35662842,-13.92119122
1998,"Rosser Reef (15-081)",0.888888888888889,NaN,20.8425925925926,"AIMS",NaN,NaN,FALSE,FALSE,145.51507568,-15.60728073
1998,"Sand Bank No 1 Reef (14-045)",0,NaN,35.1212121212121,"AIMS",NaN,NaN,FALSE,FALSE,144.89193726,-14.20033455
1998,"Sand Bank No 8 Reef (13-056)",0,NaN,27.86,"AIMS",NaN,NaN,FALSE,FALSE,143.96214294,-13.36719513
1998,"Saville-Kent Reef (18-099)",0,NaN,16.364406779661,"AIMS",NaN,NaN,FALSE,FALSE,147.88334656,-18.85930061
1998,"Scott Reef (17-004)",0.913793103448276,NaN,16.8793103448276,"AIMS",NaN,NaN,FALSE,FALSE,146.18499756,-17.07360649
1998,"Second Small Reef (12-098)",0,NaN,32.9705882352941,"AIMS",NaN,NaN,FALSE,FALSE,143.79449463,-12.58212376
1998,"Slate Reef (19-159)",0,NaN,34.575,"AIMS",NaN,NaN,FALSE,FALSE,149.92649841,-19.66704559
1998,"St Crispin Reef (16-019)",0,NaN,15.28125,"AIMS",NaN,NaN,FALSE,FALSE,145.83328247,-16.10412598
1998,"Thetford Reef (16-068)",0,NaN,28.8,"AIMS",NaN,NaN,FALSE,FALSE,146.18086243,-16.80299377
1998,"Turner Reef (21-562)",0,NaN,40.1195652173913,"AIMS",NaN,NaN,FALSE,FALSE,152.5587616,-21.71955299
1998,"Turtle Group Reef (No 2) (14-120b)",0,NaN,35.7941176470588,"AIMS",NaN,NaN,FALSE,FALSE,145.1991272,-14.73466969
1998,"Two Islands Reef (15-002)",0,NaN,8.39473684210526,"AIMS",NaN,NaN,FALSE,FALSE,145.44151306,-15.02282429
1998,"Tydeman Reef (13-133)",0,NaN,31.8981481481481,"AIMS",NaN,NaN,FALSE,FALSE,144.52000427,-13.98367882
1998,"U/N Reef (13-063)",0.0545454545454545,NaN,21.6363636363636,"AIMS",NaN,NaN,FALSE,FALSE,143.81530762,-13.42310429
1998,"U/N Reef (13-124)",0,NaN,23.9907407407407,"AIMS",NaN,NaN,FALSE,FALSE,144.07878113,-13.85309219
1998,"U/N Reef (14-056)",0,NaN,9.88888888888889,"AIMS",NaN,NaN,FALSE,FALSE,144.95561218,-14.32808208
1998,"U/N Reef (15-034)",0,NaN,36.75,"AIMS",NaN,NaN,FALSE,FALSE,145.76364136,-15.31300926
1998,"U/N Reef (15-047)",0.325,NaN,32.55,"AIMS",NaN,NaN,FALSE,FALSE,145.67703247,-15.46156597
1998,"U/N Reef (16-013a)",0,NaN,25.5,"AIMS",NaN,NaN,FALSE,FALSE,145.79371643,-16.01890564
1998,"U/N Reef (16-013b)",0,NaN,39.7857142857143,"AIMS",NaN,NaN,FALSE,FALSE,145.80805969,-16.01919937
1998,"U/N Reef (16-013c)",0.25,NaN,21.125,"AIMS",NaN,NaN,FALSE,FALSE,145.80764771,-16.03413773
1998,"U/N Reef (19-131a)",0,NaN,15.3333333333333,"AIMS",NaN,NaN,FALSE,FALSE,149.36825562,-19.76073265
1998,"U/N Reef (19-138)",0,NaN,16.75,"AIMS",NaN,NaN,FALSE,FALSE,149.42539978,-19.80061722
1998,"U/N Reef (20-104)",0,NaN,12.7826086956522,"AIMS",NaN,NaN,FALSE,FALSE,149.68804932,-20.03160477
1998,"U/N Reef (21-074)",0,NaN,52.6029411764706,"AIMS",NaN,NaN,FALSE,FALSE,150.84495544,-21.15646553
1998,"U/N Reef (21-137)",0,NaN,54.6739130434783,"AIMS",NaN,NaN,FALSE,FALSE,151.41903687,-21.40195084
1998,"U/N Reef (21-140)",0,NaN,36.7209302325581,"AIMS",NaN,NaN,FALSE,FALSE,151.2865448,-21.48459435
1998,"U/N Reef (21-529)",0,NaN,40.3529411764706,"AIMS",NaN,NaN,FALSE,FALSE,152.17295837,-21.8669281
1998,"U/N Reef (22-088a)",0,NaN,27.6902173913043,"AIMS",NaN,NaN,FALSE,FALSE,152.15774536,-22.02577591
1998,"Upolu Reef (16-046)",0.08,NaN,11.58,"AIMS",NaN,NaN,FALSE,FALSE,145.93695068,-16.67423248
1998,"Wansfell Reef (19-098)",0,NaN,21.2613636363636,"AIMS",NaN,NaN,FALSE,FALSE,149.11933899,-19.50007629
1998,"Wardle Reef (17-032)",0.224137931034483,NaN,19.8620689655172,"AIMS",NaN,NaN,FALSE,FALSE,146.55096436,-17.42048264
1998,"Wheeler Reef (18-095)",0,NaN,45.0238095238095,"AIMS",NaN,NaN,FALSE,FALSE,147.52622986,-18.79788971
1998,"Wreck Island Reef (23-051)",0,NaN,47.9666666666667,"AIMS",NaN,NaN,FALSE,FALSE,151.96539307,-23.33036804
1998,"Yonge Reef (14-138)",0,NaN,29.9625,"AIMS",NaN,NaN,FALSE,FALSE,145.62347412,-14.59968185
1999,"(Little) Broadhurst Reef (18-106)",0.0166666666666667,NaN,26.8333333333333,"AIMS",NaN,NaN,FALSE,FALSE,147.69447327,-18.95594597
1999,"Agincourt Reefs (No 1) (15-099c)",0,NaN,19.4285714285714,"AIMS",NaN,NaN,FALSE,FALSE,145.86737061,-16.05204773
1999,"Agincourt Reefs (No 4) (15-096)",0,NaN,26.2222222222222,"AIMS",NaN,NaN,FALSE,FALSE,145.82078552,-15.94987965
1999,"Ben Reef (20-113)",0,NaN,34.0909090909091,"AIMS",NaN,NaN,FALSE,FALSE,150.32034302,-20.0068779
1999,"Boulder Reef (15-012)",0.125,NaN,23.1796875,"AIMS",NaN,NaN,FALSE,FALSE,145.43144226,-15.41388798
1999,"Bowden Reef (19-019)",0,NaN,25.0705128205128,"AIMS",NaN,NaN,FALSE,FALSE,147.92767334,-19.03274727
1999,"Broomfield Reef (23-048)",0,NaN,41.2682926829268,"AIMS",NaN,NaN,FALSE,FALSE,151.94029236,-23.26951599
1999,"Cannan Reef (20-144)",0,NaN,32.375,"AIMS",NaN,NaN,FALSE,FALSE,150.15145874,-20.48106194
1999,"Carter Reef (14-137)",0,NaN,30.3406593406593,"AIMS",NaN,NaN,FALSE,FALSE,145.58898926,-14.54767418
1999,"Celebration Reef (13-041)",0.0833333333333333,NaN,21.4895833333333,"AIMS",NaN,NaN,FALSE,FALSE,143.69355774,-13.27611446
1999,"Chicken Reef (18-086)",0,NaN,19.3297872340426,"AIMS",NaN,NaN,FALSE,FALSE,147.71723938,-18.64651299
1999,"Chinaman Reef (22-102)",4.51724137931035,NaN,30.7586206896552,"AIMS",NaN,NaN,FALSE,FALSE,152.65826416,-22.0051918
1999,"Clack Reef (14-017)",0.0158730158730159,NaN,34.9047619047619,"AIMS",NaN,NaN,FALSE,FALSE,144.24232483,-14.06813049
1999,"Credlin Reefs (East) (20-287)",0,NaN,24.2156862745098,"AIMS",NaN,NaN,FALSE,FALSE,149.95120239,-20.54021454
1999,"Davies Reef (18-096)",0,NaN,31.2916666666667,"AIMS",NaN,NaN,FALSE,FALSE,147.64483643,-18.8224926
1999,"Dip Reef (18-039)",0,NaN,14.25,"AIMS",NaN,NaN,FALSE,FALSE,147.44873047,-18.41375351
1999,"East Cay Reef (21-305)",0.0172413793103448,NaN,30.3793103448276,"AIMS",NaN,NaN,FALSE,FALSE,152.56459045,-21.48348045
1999,"Faith Reef (19-044)",0.0625,NaN,25.140625,"AIMS",NaN,NaN,FALSE,FALSE,148.349823,-19.27865601
1999,"Feather Reef (17-034)",0,NaN,12.65,"AIMS",NaN,NaN,FALSE,FALSE,146.37722778,-17.5328598
1999,"Fitzroy Island Reef (No 1) (16-054a)",0,NaN,9.04166666666667,"AIMS",NaN,NaN,FALSE,FALSE,145.99356079,-16.92498398
1999,"Flora Reef (17-010)",1.42222222222222,NaN,6.83333333333333,"AIMS",NaN,NaN,FALSE,FALSE,146.29089355,-17.1848011
1999,"Fly Reef (14-109)",0.0416666666666667,NaN,24.7708333333333,"AIMS",NaN,NaN,FALSE,FALSE,145.15846252,-14.50730419
1999,"Forrester Reef (15-009)",0.0655737704918033,NaN,10.827868852459,"AIMS",NaN,NaN,FALSE,FALSE,145.49612427,-15.16672802
1999,"Gannett Cay Reef (21-556)",4.52380952380952,NaN,22.4761904761905,"AIMS",NaN,NaN,FALSE,FALSE,152.47738647,-21.98163605
1999,"Gilbey Reef (17-057)",0.1,NaN,22.4,"AIMS",NaN,NaN,FALSE,FALSE,146.57826233,-17.58052826
1999,"Green Island Reef (16-049)",0.0185185185185185,NaN,5.65740740740741,"AIMS",NaN,NaN,FALSE,FALSE,145.99865723,-16.76707268
1999,"Hardy Reef (19-135)",0,NaN,27.3185185185185,"AIMS",NaN,NaN,FALSE,FALSE,149.23330688,-19.76042366
1999,"Hastings Reef (16-057)",0.0327868852459016,NaN,12.5081967213115,"AIMS",NaN,NaN,FALSE,FALSE,146.00813293,-16.51843643
1999,"Havannah Reef (18-065)",0,NaN,4.71153846153846,"AIMS",NaN,NaN,FALSE,FALSE,146.53756714,-18.84302711
1999,"Hayman Island Reef (20-014)",0,NaN,18.7142857142857,"AIMS",NaN,NaN,FALSE,FALSE,148.89082336,-20.06110573
1999,"Helix Reef (18-076)",0,NaN,27.7142857142857,"AIMS",NaN,NaN,FALSE,FALSE,147.2984314,-18.62459183
1999,"Hilder Reef (14-085)",0,NaN,40.3660714285714,"AIMS",NaN,NaN,FALSE,FALSE,145.41036987,-14.44501114
1999,"Horseshoe Reef (No 1) (22-104a)",3.18181818181818,NaN,20.7727272727273,"AIMS",NaN,NaN,FALSE,FALSE,152.58039856,-22.04248619
1999,"Hyde Reef (19-207)",0,NaN,27.5425531914894,"AIMS",NaN,NaN,FALSE,FALSE,150.08551025,-19.75622559
1999,"Ingram-Beanley Reef (14-064)",0.0434782608695652,NaN,23.5108695652174,"AIMS",NaN,NaN,FALSE,FALSE,144.88970947,-14.42552853
1999,"Irene Reef (15-084)",0.0377358490566038,NaN,18.1415094339623,"AIMS",NaN,NaN,FALSE,FALSE,145.71505737,-15.64757061
