"x"
"Curtis Island Reef (No 3) (23-059c)"
"U/N Reef (22-095)"
"U/N Reef (22-096)"
"U/N Reef (22-097)"
"U/N Reef (22-098)"
"U/N Reef (22-828)"
"U/N Reef (22-829)"
"U/N Reef (22-830)"
"U/N Reef (22-831)"
"U/N Reef (22-832)"
"U/N Reef (22-833)"
"U/N Reef (22-834)"
"U/N Reef (22-835)"
"U/N Reef (22-836)"
"U/N Reef (22-837)"
"U/N Reef (22-838)"
"Curtis Island Reef (No 4) (23-059d)"
"Rat Reef (23-060)"
"North Point Reef (Facing Island Reef) (23-061a)"
"Facing Island Reef (No 2) (23-061b)"
"Pearl Ledge (Facing Island Reef No 3) (23-061c)"
"Facing Island Reef (No 4) (23-061d)"
"Alnwick Reef (22-031)"
"Hexham Reef (22-032)"
"Danger Reef (22-033)"
"Hackie Reef (22-099)"
"U/N Reef (22-100)"
"U/N Reef (22-101)"
"U/N Reef (22-839)"
"U/N Reef (22-840)"
"U/N Reef (22-841)"
"U/N Reef (22-842)"
"U/N Reef (22-843)"
"U/N Reef (22-844)"
"U/N Reef (22-845)"
"U/N Reef (22-846)"
"U/N Reef (22-848)"
"U/N Reef (22-849)"
"East Point Ledge (Facing Island Reef) (23-061e)"
"Facing Island Reef (No 6) (23-061f)"
"Manning Reef (23-062)"
"Sable Chief Rocks Reef (23-064)"
"East Banks (East) (23-065a)"
"East Banks (West) (23-065b)"
"Curtis Rock Reef (23-066)"
"Seal Rocks Reef (No 1) (23-067a)"
"Seal Rocks Reef (No 2) (23-067b)"
"Seal Rocks Reef (No 3) (23-067c)"
"Otterbourne Reef (22-034)"
"Two Round Rocks Reef (22-035)"
"Steep Reef (22-036)"
"Low Island Reef (22-037)"
"Clara Island Reef (22-038)"
"Chinaman Reef (22-102)"
"Half Moon Reef (22-103)"
"Horseshoe Reef (No 1) (22-104a)"
"Horseshoe Reef (No 2) (22-104b)"
"Horseshoe Reef (No 3) (22-104c)"
"U/N Reef (22-850)"
"U/N Reef (22-851)"
"Conical Rocks Reef (23-001)"
"Corroboree (Te-ri-mul) Reef (23-002)"
"Erskine Reef (23-068)"
"Mast Head Reef (23-069)"
"Irving Reef (23-070)"
"Donovan Shoal (22-040)"
"North Rock Reef (22-041)"
"Mumford Reef (22-042)"
"White Rocks Reef (22-043)"
"Ten Pin Reef (22-044)"
"Holt Island Reef (22-045)"
"U/N Reef (22-105)"
"U/N Reef (22-106)"
"U/N Reef (22-107)"
"Ron Isbel Reef (22-108)"
"Sanctuary Reef (22-109)"
"U/N Reef (22-110)"
"U/N Reef (22-111)"
"U/N Reef (22-112)"
"North Keppel (Ko-no-mie) Island Reef (No 1) (23-004a)"
"North Keppel (Ko-no-mie) Island Reef (No 2) (23-004b)"
"Pumpkin Reef (23-005)"
"Square Rocks Reef (23-006)"
"Sloping Reef (23-007)"
"Polmaise Reef (23-071)"
"Rock Cod Shoal (23-072)"
"U/N Reef (23-074a)"
"U/N Reef (23-074b)"
"U/N Reef (23-074c)"
"U/N Reef (23-074d)"
"U/N Reef (22-046)"
"Ripple Island Reef (No 1) (22-047a)"
"Ripple Island Reef (No 2) (22-047b)"
"Ripple Island Reef (No 3) (22-047c)"
"Harrison Reef (22-048)"
"U/N Reef (22-113)"
"U/N Reef (22-114)"
"U/N Reef (22-115)"
"Hook Reef (22-116)"
"U/N Reef (22-117)"
"U/N Reef (22-118)"
"U/N Reef (22-119)"
"U/N Reef (22-120)"
"Man And Wife (Ban-ka-boo-la-re) Rocks Reef (23-008)"
"Miall (Ma-ma-lon-bi) Reef (23-009)"
"Middle (Ba-la-ba) Island Reef (23-010)"
"Bluff Rock Reef (23-011)"
"Great Keppel (Wop-pa) Island Reef (No 1) (23-012a)"
"Lamont Reef (23-076)"
"Fitzroy Reef (23-077)"
"Lingham Reef (22-049)"
"Turn Shoal (22-050)"
"Collins Reef (22-052)"
"Sinker Reef (22-121)"
"Junior Reef (22-122)"
"U/N Reef (22-123)"
"Taiwan Reef (22-124)"
"U/N Reef (22-125)"
"U/N Reef (22-126)"
"Great Keppel (Wop-pa) Island Reef (No 2) (23-012b)"
"Great Keppel (Wop-pa) Island Reef (No 3) (23-012c)"
"Great Keppel (Wop-pa) Island Reef (No 4) (23-012d)"
"Great Keppel (Wop-pa) Island Reef (No 5) (23-012e)"
"Llewellyn Reef (23-078)"
"Boult Reef (23-079)"
"Hoskyn Islands Reef (23-080)"
"Leicester Island Reef (No 1) (22-053a)"
"Leicester Island Reef (No 2) (22-053b)"
"Cape Island Reef (22-054)"
"White Shoal (22-055)"
"U/N Reef (22-127)"
"U/N Reef (22-128)"
"U/N Reef (22-129)"
"Gater Reef (22-130)"
"Sunray Reef (22-131)"
"Halfway Island Reef (23-014)"
"Humpy (Bur-ye-Bur-ye) Reef (23-016)"
"Pelican Island Reef (23-017)"
"U/N Reef (23-018)"
"Fairfax Islands Reef (23-081)"
"Osborn Reef (22-056)"
"Blind Reef (22-057)"
"Master Rocks Reef (22-058)"
"Edward Island Reef (22-060)"
"Sun Reef (22-061)"
"U/N Reef (22-132)"
"Sandshoe Reef (22-133)"
"U/N Reef (22-134)"
"U/N Reef (22-135)"
"U/N Reef (22-136)"
"Wedge Island Reef (23-019)"
"Mother Macgregor Reef (23-020)"
"Round Rock Reef (23-022)"
"Divided Reef (23-023)"
"Flat Rock Reef (23-024)"
"Split Rock Reef (23-025)"
"Lady Musgrave Reef (23-082a)"
"U/N Reef (23-082b)"
"U/N Reef (23-083a)"
"U/N Reef (23-083b)"
"Farmers Reef (23-084)"
"Turtle Island Reef (23-085)"
"Swan Reef (22-062)"
"Marquis Reef (22-063)"
"Bay Island Reef (22-064)"
"Round Rock Ledges (22-065)"
"U/N Reef (22-137)"
"U/N Reef (22-138)"
"U/N Reef (22-139)"
"Sweetlip Reef (22-140)"
"Dicks Reef (22-141)"
"Peak Reef (23-026)"
"Arch Reef (23-027)"
"Girt Reef (23-028)"
"Quartz Reef (23-029)"
"The Child Reef (23-030)"
"Bushy Island Reef (23-086)"
"U/N Reef (23-087)"
"U/N Reef (23-088a)"
"U/N Reef (23-088b)"
"U/N Reef (23-089)"
"Stuart Shoal (23-090)"
"Connor Rock Reef (22-066)"
"Akens Reef (22-067)"
"U/N Reef (22-068)"
"Tweed Reef (22-069)"
"U/N Reef (22-142)"
"U/N Reef (22-143)"
"U/N Reef (22-144)"
"Hixson Cay Reef (22-145)"
"Twins Reef (West) (22-146a)"
"Twins Reef (East) (22-146b)"
"Barren (A-rum-mi) (First Lump) Reef (No 1) (23-031a)"
"Barren (A-rum-mi) (First Lump) Reef (No 2) (23-031b)"
"Egg Reef (23-033)"
"Lisa Jane Shoals (23-034)"
"Jabiru Shoals (23-035)"
"Hummocky Reef (23-036)"
"Rothbury Reef (22-070)"
"Cheviot Reef (22-071)"
"Raynham Reef (22-073)"
"Pelican Rock Reef (22-074)"
"U/N Reef (22-147a)"
"South Hixson Reef (22-147b)"
"Howard Patch (No 1) (22-148a)"
"Howard Patch (No 2) (22-148b)"
"Howard Patch (No 3) (22-148c)"
"Ship Rock Reef (23-037)"
"Fairway Rock Reef (23-038)"
"Timandra Bank (23-039)"
"Innamincka Shoal (23-041)"
"Haberfield Shoal (23-042a)"
"Clara Group Reef (22-075)"
"Brown Reef (22-076)"
"Triangular Reef (22-077)"
"Quoin Reef (22-149)"
"Perforated (Peak) Reef (22-152)"
"Flat Island Reef (22-153)"
"Five Rocks Reef (22-154)"
"U/N Reef (22-155)"
"Guthrie Shoal (23-042b)"
"Johnson Patch (23-043)"
"Douglas Shoal (23-044)"
"North Reef (North) (23-045a)"
"Island Head Reef (22-078)"
"Split Island Reef (22-079)"
"Dome Reef (22-080)"
"U/N Reef (22-081)"
"Karamea Bank (22-156)"
"Barcoo Bank (22-157)"
"Moresby Bank (22-158)"
"Edgell Bank (22-159)"
"Goodwin Shoal (22-160)"
"Archer Shoal (22-161)"
"Round Island Reef (22-163)"
"North Reef (South) (23-045b)"
"Tryon Reef (23-046)"
"Brew Shoal (23-047)"
"Broomfield Reef (23-048)"
"North West Island Reef (23-049)"
"Great Detached Reef (No 5) (11-244e)"
"Barren (A-rum-mi) (First Lump) Reef (No 3) (23-031c)"
