"reefName","cotsPerTowMean","cotsPerTowMedian","nObs","x","y","area"
"Red Clay Reef (21-367)",NaN,NaN,NaN,NaN,NaN,NaN
"Boomerang Shoals (21-368)",NaN,NaN,NaN,NaN,NaN,NaN
"Middle Shoal (21-369)",NaN,NaN,NaN,NaN,NaN,NaN
"Beware Reef (21-370)",NaN,NaN,NaN,NaN,NaN,NaN
"Bald Reef (21-372)",NaN,NaN,NaN,NaN,NaN,NaN
"Reef Islet Reef (21-373)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-093)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-094)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-095)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-096)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-097)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-098)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-099)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-100)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-176)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-177)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-178)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-179)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-180)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-181)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-265)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-266)",0,0,4,152.12767029,-21.43675041,9418545.46
"U/N Reef (21-267)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-268)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-269)",NaN,NaN,NaN,NaN,NaN,NaN
"West Reef (21-374)",NaN,NaN,NaN,NaN,NaN,NaN
"Holt Shoal (21-375)",NaN,NaN,NaN,NaN,NaN,NaN
"Channel Island Reef (21-377)",NaN,NaN,NaN,NaN,NaN,NaN
"Aquila Reef (21-378)",NaN,NaN,NaN,NaN,NaN,NaN
"Avoid Reef (21-379)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-101)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-829a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-829b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-829c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-102)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-103)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-182)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-183)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-184)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-185)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-186)",0.0068342151675485,0,7,151.79299927,-21.41065025,13602022.74
"U/N Reef (21-187)",0.168045101155305,0.0529891304347826,12,151.64750671,-21.41942215,17119863.37
"U/N Reef (21-270)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-271)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-272)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-273)",NaN,NaN,NaN,NaN,NaN,NaN
"Perkins Reef (21-274)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-275)",NaN,NaN,NaN,NaN,NaN,NaN
"Park Shoal (21-380)",NaN,NaN,NaN,NaN,NaN,NaN
"Falcon Island Reef (21-381)",NaN,NaN,NaN,NaN,NaN,NaN
"Turn Island Reef (21-382)",NaN,NaN,NaN,NaN,NaN,NaN
"Race Rocks Reef (21-383)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-104)",0,0,5,151.23789978,-21.09609222,18728997.45
"U/N Reef (21-105)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-106)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-107)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-108)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-109)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-110)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-111)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-112)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-188)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-189)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-190)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-191)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-192)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-276)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-277)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-278)",0,0,7,152.54450989,-21.10451126,3583276.24
"U/N Reef (21-279)",NaN,NaN,NaN,NaN,NaN,NaN
"Elusive Reef (21-280)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-281)",NaN,NaN,NaN,NaN,NaN,NaN
"Pine Peak Reef (21-386)",NaN,NaN,NaN,NaN,NaN,NaN
"Sphinx Reef (21-387)",NaN,NaN,NaN,NaN,NaN,NaN
"Middle Island Reef (21-389)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-113a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-113b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-113c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-113d)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-113e)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-114a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-114b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-114c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-115)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-116)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-193)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-194)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-195)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-196)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-197)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-198)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-199)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-200)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-282)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-283)",NaN,NaN,NaN,NaN,NaN,NaN
"Ron Taylor Reef (21-284)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-285)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-286)",0.0283150183150183,0.0328205128205128,4,152.51199341,-21.17564964,5331318.919
"U/N Reef (21-287)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-288)",NaN,NaN,NaN,NaN,NaN,NaN
"Pine Islets Reef (21-391)",NaN,NaN,NaN,NaN,NaN,NaN
"Pine Islets (No 4) (21-391d)",NaN,NaN,NaN,NaN,NaN,NaN
"Walter Reef (21-392)",NaN,NaN,NaN,NaN,NaN,NaN
"North East Reef (21-394)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-117)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-118)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-119)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-120)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-121)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-122)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-123)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-201)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-202)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-203)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-204)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-205)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-206)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-207)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-289a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-289b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-290)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-291)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-292)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (21-293)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-462a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-462b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-463)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-464)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-465)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-466)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-467)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-468)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-469)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-470)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-471)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-472)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-473)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-474)",NaN,NaN,NaN,NaN,NaN,NaN
"Bayag Reef (99-475)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-476)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-477)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-478)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-479a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-479b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-479c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-480)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-481)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-482)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-483)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-484)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-485a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-485b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-486)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-487)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-488)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-489)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-491)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-492)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-493)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-494)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-495)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-496)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-497)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-498)",NaN,NaN,NaN,NaN,NaN,NaN
"Alpha Reef (99-300)",NaN,NaN,NaN,NaN,NaN,NaN
"Kagar Reef (99-302)",NaN,NaN,NaN,NaN,NaN,NaN
"Mount Adolphus (Mori) Island Reef (No 1) (99-303a)",NaN,NaN,NaN,NaN,NaN,NaN
"Mount Adolphus (Mori) Island Reef (No 2) (99-303b)",NaN,NaN,NaN,NaN,NaN,NaN
"Mount Adolphus (Mori) Island Reef (No 3) (99-303c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-499)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-500)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-501)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-503)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-504)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-505)",NaN,NaN,NaN,NaN,NaN,NaN
"Asp Shoals (99-506)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-507)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-508)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-509)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-510)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-511)",NaN,NaN,NaN,NaN,NaN,NaN
"Morilug Reef (99-304)",NaN,NaN,NaN,NaN,NaN,NaN
"Kai-Damun Reef (99-305)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-306)",NaN,NaN,NaN,NaN,NaN,NaN
"Akone Reef (99-311)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-312)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-345)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-346)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-512)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-513)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-514)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-515)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-517)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-518)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-347)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-379)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-380)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-383)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-388)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-393)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-519)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-520)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-521a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-521b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-522)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-394)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-395)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-396)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-397)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-398)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-399)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-523)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-524)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-525)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-526)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-527)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-528)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-529)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-400)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-401)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-402)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-403)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-404)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-405)",NaN,NaN,NaN,NaN,NaN,NaN
"Gubmarau Reef (99-406)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-530a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-530b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-531)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-532)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-533)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-534)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-535)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-536)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-537)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-408)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-409)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-410)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-411)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-412)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-413)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-414)",NaN,NaN,NaN,NaN,NaN,NaN
"Susur Reef (99-415)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-416)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-417)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-418)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-419)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-420)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-538)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-539)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-540)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-541)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-542)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-543)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-545)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-809)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-421)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-422)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-423)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-424)",NaN,NaN,NaN,NaN,NaN,NaN
"Beresford Shoals (99-425)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-426)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-427)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-428)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-429)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-430)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-431)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (16-118)",NaN,NaN,NaN,NaN,NaN,NaN
"Passage Islet Reef (20-006)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (20-016b)",NaN,NaN,NaN,NaN,NaN,NaN
"Middle Banks (11-222a)",0.0140692640692641,0,10,143.50505066,-11.76433372,192548384.6
"U/N Reef (99-432)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-433)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-434)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-435)",NaN,NaN,NaN,NaN,NaN,NaN
"Au-Masig Reef (99-436)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-437)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-438)",NaN,NaN,NaN,NaN,NaN,NaN
"Alert Patches (99-439)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-440)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-441)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-442)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-443)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-444)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-445)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-446)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-447)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-448)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-449)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-450)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-451)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-452)",NaN,NaN,NaN,NaN,NaN,NaN
"Reeves Shoal (99-453)",NaN,NaN,NaN,NaN,NaN,NaN
"Bungaree Shoals (No 1) (99-455a)",NaN,NaN,NaN,NaN,NaN,NaN
"Bungaree Shoals (No 2) (99-455b)",NaN,NaN,NaN,NaN,NaN,NaN
"Bungaree Shoals (No 3) (99-455c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-456)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-457)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-458a)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-458b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-459)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (99-460)",NaN,NaN,NaN,NaN,NaN,NaN
"Wap Reef (99-461)",NaN,NaN,NaN,NaN,NaN,NaN
"Wilson Island Reef (23-050)",0.0227573313556441,0.0119047619047619,5,151.89030457,-23.29052353,47188198.74
"Wreck Island Reef (23-051)",0,0,23,151.96539307,-23.33036804,10816970.26
"U/N Reef (24-003)",NaN,NaN,NaN,NaN,NaN,NaN
"Red Rocks Reef (24-006)",NaN,NaN,NaN,NaN,NaN,NaN
"Delcomyn Reef (22-082)",NaN,NaN,NaN,NaN,NaN,NaN
"Entrance Island Reef (22-083)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-084)",0.593348869481274,0,14,152.46496582,-21.99973488,1518669.479
"U/N Reef (22-085)",2.72997222101022,0.0256410256410256,5,152.34616089,-22.01666451,4336902.435
"Wilson Reef (22-086)",1.7677033492823,0.0263157894736842,4,152.44837952,-22.01743889,3088348.927
"Earl Banks (22-167)",NaN,NaN,NaN,NaN,NaN,NaN
"Heron Reef (23-052a)",0.027614232264025,0.0305298308967713,8,151.97113037,-23.44615173,63183100.95
"U/N Reef (23-052b)",NaN,NaN,NaN,NaN,NaN,NaN
"Wistari Reef (23-053)",0.000459558823529412,0,8,151.87670898,-23.46987534,37097610.74
"Lady Elliot Island Reef (24-008)",0.0139261784984559,0.0159272558786053,6,152.71542358,-24.11328316,2535900.429
"Herald Patches (No 1) (24-009a)",NaN,NaN,NaN,NaN,NaN,NaN
"Herald Patches (No 2) (24-009b)",NaN,NaN,NaN,NaN,NaN,NaN
"Herald Patches (No 3) (24-009c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (24-010)",NaN,NaN,NaN,NaN,NaN,NaN
"Porpoise Shoal (24-011)",NaN,NaN,NaN,NaN,NaN,NaN
"Long Shoal (24-012)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-087)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-088a)",0.497550302290945,0,26,152.15774536,-22.02577591,16585889.85
"U/N Reef (22-088b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-089)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-816)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-817)",NaN,NaN,NaN,NaN,NaN,NaN
"Sykes Reef (23-054)",0.0992232353803483,0.046218487394958,7,152.03375244,-23.43322182,18800800
"One Tree Island Reef (23-055a)",0.0600105327471667,0,26,152.06114197,-23.4956665,28607035.58
"U/N Reef (23-055b)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (23-055c)",NaN,NaN,NaN,NaN,NaN,NaN
"Rundle Reef (23-056)",NaN,NaN,NaN,NaN,NaN,NaN
"Chesterman Reef (22-090)",2.14040616246499,2.07352941176471,4,152.42874146,-22.04010582,9857639.415
"U/N Reef (22-091)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-092)",NaN,NaN,NaN,NaN,NaN,NaN
"Abrahams Reef (22-093)",3.69653172234524,1.25844806007509,4,152.48748779,-22.10082817,13137217.48
"Herald No 1 (22-094)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-818)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-819)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-820)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-821)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-822)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-823)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-824)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-825)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-826)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-827)",NaN,NaN,NaN,NaN,NaN,NaN
"Bass Shoals (23-057)",NaN,NaN,NaN,NaN,NaN,NaN
"Keppel Rocks Reef (23-058)",NaN,NaN,NaN,NaN,NaN,NaN
"Curtis Island Reef (No 1) (23-059a)",NaN,NaN,NaN,NaN,NaN,NaN
"Curtis Island Reef (No 2) (23-059b)",NaN,NaN,NaN,NaN,NaN,NaN
"Curtis Island Reef (No 3) (23-059c)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-095)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-096)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-097)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-098)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-828)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-829)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-830)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-831)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-832)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-833)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-834)",NaN,NaN,NaN,NaN,NaN,NaN
"U/N Reef (22-835)",NaN,NaN,NaN,NaN,NaN,NaN
